,avg_price,avg_price_5ma,avg_price_10ma,avg_price_30ma,avg_price_60ma,avg_price_100ma,avg_price_180ma,avg_price_360ma,price_chg,price_chg_5sum,price_chg_10sum,price_chg_30sum,action,pur_price,state,sample_id
89,153.56433715820313,152.56362548828125,151.93142578125,150.28400767008463,149.24777445475263,149.55300079345704,147.27300386216905,143.64804724375406,0.03918867202450382,1.2598728690625838,1.788516597077805,1.2360076198920402,0.0,,148.35477828979492,2
90,93.61157836914063,93.43176361083985,93.22097671508789,92.31335723876954,91.1981990814209,88.98555854797364,86.37217660692002,79.96907517751059,0.23115845845587124,1.0266108371492444,1.0194488603270102,3.3369783541591893,0.0,,,3
91,93.7430191040039,93.59582733154298,93.30257537841797,92.39377212524414,91.27977091471354,89.09653880310057,86.44318819681804,80.03596612718371,0.1404107666521437,0.8824700629679882,0.880853193121478,2.6329137421454343,0.0,,,3
92,93.042041015625,93.47652770996095,93.30605392456054,92.44000483194988,91.34443743387857,89.19815155029296,86.5082322692871,80.10097358491686,-0.7477656417286926,-0.6356548334867429,0.04675843771815291,1.5298592899225385,0.0,,,3
93,91.5542236328125,93.0693096923828,93.14555282592774,92.44503901163738,91.38233754475912,89.28655075073242,86.5632155948215,80.16070630815294,-1.5990807666855122,-2.1832339393353495,-1.7157279299990336,0.20557139640245659,1.0,91.5542236328125,91.5542236328125,3
94,90.56542205810547,92.5032568359375,92.87225616455078,92.4418317159017,91.39759218851727,89.36141842651368,86.61253997802734,80.21684320873685,-1.0800174317164402,-3.05529461502263,-2.9451176201966467,-0.06314257299218395,1.0,90.56542205810547,91.05982284545898,3
95,90.81495819091796,91.94393280029297,92.6878482055664,92.46746017456054,91.42000297546386,89.43606718444823,86.66263019985622,80.27381130006577,0.2755313530724779,-3.0109217204060235,-1.984310883256779,0.8913269646400681,1.0,90.81495819091796,90.9782012939453,3
96,90.20927429199219,91.23718383789063,92.41650558471679,92.47145889282227,91.43846766153972,89.50068624877929,86.70882529364691,80.32886188719007,-0.6669428814276013,-3.8182753684857684,-2.93580530551778,0.17639942772821016,1.0,90.20927429199219,90.78596954345703,3
97,91.02191619873047,90.83315887451172,92.15484329223634,92.48444763183595,91.4713621266683,89.57301065063477,86.7561142900255,80.38703436957465,0.9008407540314511,-2.1696689727256246,-2.8053238062123675,0.47457015615775777,1.0,91.02191619873047,90.83315887451172,3
98,90.4533676147461,90.61298767089843,91.84114868164063,92.48270634969074,91.48846455891926,89.63277227783203,86.79745760599772,80.44447029537625,-0.6246282299122718,-1.1952164359523842,-3.3784503752877337,-0.010319797821115362,1.0,90.4533676147461,90.76986033121744,3
99,89.26858825683594,90.35362091064454,91.42843887329101,92.41958460489909,91.48920252482097,89.6723702697754,86.83236456976996,80.49854464848836,-1.3098233809893167,-1.4250223852252608,-4.480317000247891,-2.0456612433052,1.0,89.26858825683594,90.5553928920201,3
100,88.9631118774414,89.98325164794922,90.96359222412109,92.33010025024414,91.47948753356933,89.70737574768067,86.86296483357748,80.55097514894274,-0.3421991826684234,-2.042752920966162,-5.053674641372186,-2.9203198228752756,1.0,88.9631118774414,90.35635776519776,3
101,88.75865478515625,89.69312774658204,90.46515579223633,92.2291007486979,91.47733123779297,89.74016352844237,86.89113878038195,80.6031535127428,-0.2298223251979148,-1.6056323647364756,-5.423907733222244,-3.3039893290596676,1.0,88.75865478515625,90.1788352118598,3
102,89.64653930664062,89.41805236816406,90.12560562133788,92.13597010294596,91.48800229390461,89.78177891540527,86.92375598483615,80.657461482154,1.000335712200151,-1.5061374065677757,-3.6758063792934004,-3.0137838125487786,1.0,89.64653930664062,90.12560562133788,3
103,90.86640167236328,89.5006591796875,90.05682342529296,92.07585439046223,91.51103065490722,89.82821102905272,86.96502958509656,80.71639515982733,1.3607467451142385,0.47923756845873466,-0.7159788674936496,-1.9012123479920793,1.0,90.86640167236328,90.19295071688565,3
104,91.21561126708984,89.89006378173828,90.1218423461914,92.01375900268555,91.54215136210124,89.876882522583,87.01322960747612,80.77550781885783,0.384311019584227,2.1733719690322784,0.7483495838070175,-1.9578211657631326,1.0,91.21561126708984,90.27817242940267,3
105,92.04451293945313,90.50634399414062,90.24479782104493,91.97484303792316,91.5818615468343,89.9266846923828,87.06630644904241,80.83709092034233,0.9087278601205284,3.42429901182123,1.381546090855068,-1.192541062973643,1.0,92.04451293945313,90.41404477632963,3
106,92.49121856689453,91.25285675048828,90.47299224853516,91.95317581176757,91.61617599487303,89.97679598999024,87.11667243957518,80.89963153627183,0.4853147821372472,4.139436119156392,2.5338037544199166,-0.6313170235264152,0.0,,90.41404477632963,3
107,92.52252502441407,91.82805389404298,90.6230531311035,91.92344777425131,91.64459144592284,90.03143788146974,87.17141138712564,80.95964325798883,0.0338480322830792,3.1729484392393204,1.6668110326715446,-0.8907126843390043,0.0,,90.41404477632963,3
108,93.26487579345704,92.30774871826172,90.90420394897461,91.9358888244629,91.68562019348145,90.10344004821778,87.22852870517306,81.01985893037583,0.8023459896356,2.614547683760682,3.0937852522194165,0.4712066175579701,0.0,,90.41404477632963,3
109,93.65577850341796,92.79578216552734,91.34292297363281,91.96600962320964,91.73974594116211,90.18021447753907,87.2912632921007,81.08162840737236,0.41913175419501236,2.649368418371467,4.822740387403746,1.0405023043265151,0.0,,90.41404477632963,3
110,93.37799224853515,93.06247802734376,91.78441101074219,91.98965998331705,91.79278177897135,90.25524909973144,87.35417397393121,81.14262881596883,-0.2966034336820744,1.4440371245688643,4.868336136390095,0.8341103553449161,0.0,,90.41404477632963,3
111,93.4977813720703,93.2637905883789,92.2583236694336,92.00868494669595,91.84091054280599,90.3298307800293,87.41789774576823,81.20326068666246,0.12828410704774917,1.0870064494793663,5.2264425686357585,0.6833880285349894,0.0,,90.41404477632963,3
112,93.79580383300781,93.51844635009765,92.6732501220703,92.03496988932291,91.88577420552572,90.41080087280274,87.48844831678602,81.26281523386638,0.31874816339387824,1.3719065805901653,4.544855019829486,0.9158070782542351,0.0,,90.41404477632963,3
